"","ID","place","admin","utm_e","utm_n"
"1629",1551,"Neuhäusel (Neuhaeusel)","Haguenau",432908.831539489,5408323.84127014
"1630",1552,"Ludwigsfeste (bei Roeschwoog) (Fort-Louis)","Haguenau",430831.319748072,5406007.79529061
"1631",860,"Rosheim","Molsheim",386899.10508169,5372587.16787625
"1632",861,"Rosheim","Molsheim",386899.10508169,5372587.16787625
"1633",862,"Rosheim","Molsheim",386899.10508169,5372587.16787625
"1634",863,"Bischofsheim (Bischoffsheim)","Molsheim",388924.604182398,5371487.31295333
"1635",864,"Börsch (Boersch)","Molsheim",384702.275440994,5370357.59648267
"1636",865,"Börsch (Boersch)","Molsheim",384702.275440994,5370357.59648267
"1637",868,"Ottrott","Molsheim",384153.28417607,5368677.51695894
"1638",869,"Ottrott","Molsheim",384153.28417607,5368677.51695894
"1639",870,"St. Nabor (Sain-Nabor)","Molsheim",383472.656617811,5367050.23036378
"1640",874,"Klingenthal","Molsheim",383051.626497305,5370015.64688292
"1641",875,"Griesheim (Griesheim-Près-Molsheim)","Molsheim",391582.555500486,5373179.19797177
"1642",1141,"Engenthal","Molsheim",374865.874003339,5388237.26030277
"1643",1142,"Wangenburg","Molsheim",375263.175088487,5386908.40953932
"1644",1143,"Engental","Molsheim",374865.874003339,5388237.26030277
"1645",1152,"Romansweiler","Molsheim",382753.786259492,5389154.80176322
"1646",1153,"Wasselnheim (Wasselonne)","Molsheim",385606.333141196,5388287.60901649
"1647",1154,"Wasselnheim (Wasselonne)","Molsheim",385606.333141196,5388287.60901649
"1648",1155,"Wangen","Molsheim",386975.757093617,5386164.94552814
"1649",1156,"Marlenheim, Kärchheim","Molsheim",388760.658568237,5386426.26797374
"1650",1157,"Kirchheim","Molsheim",389155.792576301,5385153.05679591
"1651",1158,"Odratzheim","Molsheim",388513.391446074,5384215.01615307
"1652",1159,"Scharrachbergheim","Molsheim",389087.687054645,5383305.2106127
"1653",1160,"Tränheim","Molsheim",386800.789882799,5383623.14946976
"1654",1163,"Koßweiler (Cosswiller)","Molsheim",382048.497009974,5387746.17519194
"1655",1164,"Westhofen","Molsheim",385249.524872923,5384631.98409521
"1656",1174,"Nordheim","Molsheim",390229.710831999,5388001.96642514
"1657",1211,"Oberhaslach","Molsheim",376791.222365197,5378767.91998372
"1658",1212,"Oberhaslach","Molsheim",376791.222365197,5378767.91998372
"1659",1213,"Urmatt","Molsheim",376300.163929174,5376204.29850815
"1660",1214,"Mühlbach (Muhlbach-Sur-Bruche)","Molsheim",374246.18741451,5375119.843131
"1661",1215,"Balbronn","Molsheim",384757.642286942,5382398.0406737
"1662",1216,"Bergbieten","Molsheim",386313.291549195,5381505.76217337
"1663",1217,"Bergbieten","Molsheim",386313.291549195,5381505.76217337
"1664",1218,"Dangolsheim","Molsheim",386876.279341622,5381027.40443915
"1665",1219,"Still","Molsheim",382276.332338076,5378609.61286138
"1666",1220,"Dinsheim (Dinsheim-Sur-Bruche)","Molsheim",383920.763541613,5377798.25103241
"1667",1221,"Mutzig","Molsheim",385620.543168407,5377399.91710213
"1668",1222,"Molsheim","Molsheim",388593.15667273,5377463.86373529
"1669",1223,"Dorlisheim","Molsheim",388168.191976328,5375729.84401449
"1670",1224,"Heiligenberg","Molsheim",381275.227656963,5377347.34689971
"1671",1225,"Gressweiler","Molsheim",384241.746904585,5377032.17291363
"1672",1226,"Rosenweiler","Molsheim",384841.414700158,5373701.77808896
"1673",1227,"Mollkirch","Molsheim",380737.270309722,5373973.7571358
"1674",1228,"Irmstett","Molsheim",387727.90696653,5382807.3078314
"1675",1229,"Niederhaslach","Molsheim",377565.050596971,5377921.49210989
"1676",1230,"Flexburg","Molsheim",384318.178091874,5381080.44683345
"1677",1231,"Sulzbad (soultz-Les-Bains)","Molsheim",388391.123383282,5380983.85673765
"1678",1232,"Dahlenheim","Molsheim",389864.242007488,5382542.7385804
"1679",1238,"Ergersheim (wohnt seit '41 in Breitenau)","Molsheim",391415.068189606,5380636.78978333
"1680",1239,"Ergersheim","Molsheim",391415.068189606,5380636.78978333
"1681",1240,"Avolsheim","Molsheim",389359.802059664,5379807.21615364
"1682",1241,"Dachstein","Molsheim",391708.189439296,5379645.97710244
"1683",1242,"Ernolsheim","Molsheim",394114.267217517,5380076.17607752
"1684",1245,"Duttlenheim","Molsheim",394117.297994971,5375596.22065375
"1685",1246,"Altdorf (Altorf)","Molsheim",391303.682212014,5375351.69896257
"1686",1251,"Wolxheim","Molsheim",390138.797731281,5380619.26866301
"1687",1274,"Grendelbruch","Molsheim",376155.953875178,5372388.73519093
"1688",1275,"Grendelbruch","Molsheim",376155.953875178,5372388.73519093
"1689",1276,"Natzweiler","Molsheim",371226.64878013,5366256.90191519
"1690",15,"Hinsingen","Saverne",352962.094150253,5424119.40467883
"1691",16,"Altweiler (Altwiller)","Saverne",352139.351121064,5421664.05992579
"1692",17,"Örmingen (Oermingen)","Saverne",363141.498328134,5429211.61838325
"1693",19,"Domfessel","Saverne",364683.202374336,5423702.77059711
"1694",20,"Rimsdorf","Saverne",362716.698774077,5421281.81015208
"1695",21,"Saarwerden (Sarrewerden)","Saverne",359651.258100838,5420531.8734147
"1696",22,"Saarbuckenheim (Sarre-Union)","Saverne",359901.378100787,5422459.79153589
"1697",23,"Saarbuckenheim (Sarre-Union)","Saverne",359901.378100787,5422459.79153589
"1698",24,"Keskastel","Saverne",356805.199395851,5425915.55571588
"1699",25,"Schopperten","Saverne",357450.903183988,5423194.98209716
"1700",26,"Harskirchen","Saverne",356374.831793121,5421982.46186667
"1701",27,"Bissert","Saverne",355353.170974707,5422852.05624964
"1702",28,"Dehlingen","Saverne",367631.990109276,5426827.14228867
"1703",29,"Bütten (Butten)","Saverne",369770.068627355,5425752.28156856
"1704",30,"Ratzweiler (Ratzwiller)","Saverne",371139.912295703,5423947.54479883
"1705",31,"Lorenzen (Lorentzen)","Saverne",366405.700692454,5423779.01204577
"1706",32,"Diemeringen","Saverne",367227.038988961,5422438.0446923
"1707",33,"Mackweiler (Mackwiller)","Saverne",380776.15634388,5398248.3765615
"1708",34,"Waldhambach","Saverne",369270.818857842,5420740.27339382
"1709",35,"Rosteig","Saverne",378303.571254842,5421305.0102987
"1710",36,"Wingen (Wingen-Sur-Moder)","Saverne",381410.245452563,5419550.90305374
"1711",37,"Reipertsweiler (Reipertswiller)","Saverne",387482.588743578,5421049.55763671
"1712",46,"Mitschdorf","Saverne",362999.836090402,5414792.77972914
"1713",77,"Zollingen","Saverne",359051.705563588,5419287.94108979
"1714",78,"Pisdorf (Bischtroff-sur-Sarre)","Saverne",358553.885654518,5418190.52336006
"1715",79,"Burbach","Saverne",361657.06878698,5418217.13606957
"1716",80,"Tal bei Drulingen (Thal-Drulingen)","Saverne",364093.720557857,5419090.29987748
"1717",81,"Berg","Saverne",364639.468938525,5417413.137136
"1718",82,"Güngweiler (Gungwiller)","Saverne",364934.562542934,5415942.31139432
"1719",83,"Eyweiler (Eywiller)","Saverne",362999.699537875,5414787.22198662
"1720",84,"Eschweiler (Eschwiller)","Saverne",361854.033129342,5413558.67063933
"1721",85,"Weyer","Saverne",365012.678251284,5412956.38197966
"1722",86,"Bärendorf (Baerendorf)","Saverne",359453.059399726,5411151.68827363
"1723",87,"Wolfskirchen","Saverne",358945.10520828,5415771.44899364
"1724",88,"Wolfskirchen","Saverne",358945.10520828,5415771.44899364
"1725",89,"Diedendorf","Saverne",357010.650064144,5415804.0513801
"1726",90,"Puberg","Saverne",376514.704256147,5419178.01337904
"1727",91,"Hinsburg (Hinsbourg)","Saverne",374587.796296805,5418536.00754492
"1728",92,"Frohmühl (Frohmuhl)","Saverne",373969.837713887,5418603.34008021
"1729",93,"Weislingen","Saverne",371911.78521983,5419901.46806712
"1730",94,"Tieffenbach","Saverne",371750.047978872,5418352.62339816
"1731",95,"Strut (Struth)","Saverne",372070.021857441,5416705.95640552
"1732",96,"Petersbach","Saverne",373042.397129198,5414351.56519312
"1733",97,"Lützelstein (La Petite-Pierre)","Saverne",376831.283697007,5413101.1096336
"1734",98,"Adamsweiler (Adamswiller)","Saverne",368350.200387987,5418409.70603464
"1735",99,"Dürstel (Durstel)","Saverne",367873.8861567,5416967.36085205
"1736",100,"Bettweiler (Bettwiller)","Saverne",366575.391493394,5416398.83050642
"1737",101,"Aßweiler (Asswiller)","Saverne",369482.882169226,5415682.70007016
"1738",102,"Drulingen","Saverne",367245.322868003,5414161.79956546
"1739",103,"Ottweiler (Ottwiller)","Saverne",370261.772588145,5413975.1483556
"1740",104,"Lohr","Saverne",371162.412604783,5413100.14021761
"1741",105,"Sieweiler (Siewiller)","Saverne",368429.463506793,5411573.52288986
"1742",106,"Berg, Rexingen","Saverne",366364.087046689,5417955.40618486
"1743",107,"Lichtenberg","Saverne",388783.328143805,5419851.32986727
"1744",108,"Wimmenau","Saverne",384198.015812423,5418693.76065368
"1745",109,"Zittersheim","Saverne",378745.524825128,5417608.74774427
"1746",110,"Erkartsweiler (Erckartswiller)","Saverne",379720.003417554,5414893.03498462
"1747",111,"Sparsbach","Saverne",383811.327057805,5415053.15245734
"1748",112,"Weinburg (Weinbourg)","Saverne",385627.732678376,5414351.70616868
"1749",113,"Ingweiler (Ingwiller)","Saverne",388565.938721624,5414475.70192486
"1750",114,"Menchhofen (Menchhoffen)","Saverne",389611.540770512,5412934.78609932
"1751",115,"Uttweiler (Uttwiller)","Saverne",388971.884589417,5411430.69442975
"1752",116,"Niedersulzbach (Niedersoultzbach)","Saverne",387477.554815412,5411829.81075683
"1753",117,"Obersulzbach (Obersoultzbach)","Saverne",386304.351853961,5412132.70802939
"1754",118,"Weitersweiler (Weiterswiller)","Saverne",383613.604730582,5412326.0730593
"1755",122,"Bischholz","Saverne",392981.263152089,5416589.84668453
"1756",123,"Mühlhausen","Saverne",393893.039112546,5415377.02570952
"1757",131,"Niedermodern","Saverne",399227.692326948,5411162.72613528
"1758",132,"Pfaffenhofen","Saverne",397929.221218166,5411071.78781577
"1759",134,"Zutzendorf","Saverne",393615.261469617,5412270.98897606
"1760",135,"Schillersdorf","Saverne",391861.665657817,5414399.69534831
"1761",136,"Obermodern","Saverne",392831.86357174,5411216.24976876
"1762",137,"Pfaffenhofen -Volksberg","Saverne",397929.221218166,5411071.78781577
"1763",160,"Hirschland","Saverne",361551.186089832,5411053.65784215
"1764",161,"Kirberg (Kirrberg)","Saverne",357755.54633988,5409624.17762135
"1765",162,"Rauweiler","Saverne",361174.442512514,5408213.49286059
"1766",163,"Goerlingen","Saverne",359179.850772327,5406602.8334987
"1767",164,"Etschburg (Eschbourg)","Saverne",374894.214365494,5408031.82659233
"1768",165,"Graufthal","Saverne",373810.53823151,5408799.08928
"1769",166,"Schönburg (Schoenbourg)","Saverne",372915.920477443,5410439.73878412
"1770",167,"Büst (Bust)","Saverne",370516.54618911,5409964.37121022
"1771",168,"Pfalzweier (-weyer)","Saverne",372102.289899948,5407289.85144086
"1772",169,"Buchsweiler (Bouxwiller)","Saverne",388327.376406832,5409149.46844284
"1773",170,"Buchsweiler (Bouxwiller)","Saverne",388327.376406832,5409149.46844284
"1774",171,"Riedheim","Saverne",388371.931883658,5407520.59607807
"1775",172,"Imbsheim","Saverne",386474.391380919,5406559.11460134
"1776",173,"Griesbach Le Bastberg","Saverne",385266.473210791,5407907.09030423
"1777",174,"Neuweiler (Neuwiller-Lès-Saverne)","Saverne",382811.525661695,5409110.11978753
"1778",175,"Dossenheim (Dossenheim-Sur-Zinsel)","Saverne",382621.287916881,5407114.64791169
"1779",176,"Hattmatt","Saverne",384238.804424402,5405485.14308153
"1780",177,"Ernolsheim (Ernoldsheim-Lès-Saverne)","Saverne",381030.826479982,5405312.26662469
"1781",178,"St. Johann (Saint-Jean-Saverne)","Saverne",379542.420094449,5403107.76350497
"1782",179,"Eckartsweiler","Saverne",379270.484328014,5402905.66703978
"1783",180,"Steinburg (Steinbourg)","Saverne",383414.035305845,5403069.13991282
"1784",181,"Rosenweiler-Dettweiler","Saverne",386165.627638315,5402792.31617251
"1785",182,"Dettweiler","Saverne",387312.195136167,5401250.1151413
"1786",183,"Gottesheim","Saverne",388281.617538822,5403660.40792485
"1787",184,"Gottesheim-Prinzheim","Saverne",388302.914786822,5405352.45079381
"1788",188,"Büsweiler (Buswiller)","Saverne",394241.218565895,5408475.0452022
"1789",189,"Schalkendorf","Saverne",394297.04077611,5409795.00979247
"1790",190,"Kirrweiler","Saverne",392099.859251757,5407744.27570368
"1791",198,"Bosselshausen","Saverne",390509.752518825,5406875.60328422
"1792",211,"Walk (La Walck)","Saverne",397999.11993752,5411483.04376612
"1793",231,"Silzheim (Siltzheim)","Saverne",360525.628716431,5436059.39343292
"1794",232,"Herbitzheim","Saverne",359870.578045415,5430847.08350483
"1795",1072,"Sankt Gallen","Saverne",376935.331930131,5394345.73071413
"1796",1073,"Reinhardsmünster","Saverne",376131.327999923,5392977.77815718
"1797",1074,"Otterstal","Saverne",378607.997633878,5401611.09168557
"1798",1075,"Zabern","Saverne",379868.807896927,5399783.47893839
"1799",1076,"Zabern","Saverne",379868.807896927,5399783.47893839
"1800",1077,"Zabern","Saverne",379868.807896927,5399783.47893839
"1801",1078,"Ottersweiler (Otterswiller)","Saverne",380776.038126103,5398242.81885063
"1802",1079,"Schweinheim (Schwenheim)","Saverne",383273.994241188,5396767.96161211
"1803",1080,"Furchhausen","Saverne",385200.149410663,5397358.70836074
"1804",1081,"Altenheim","Saverne",387060.731415206,5397418.77564855
"1805",1082,"Lupstein","Saverne",388603.265133758,5399397.27835999
"1806",1083,"Lupstein","Saverne",388603.265133758,5399397.27835999
"1807",1085,"Männolsheim","Saverne",386876.447911815,5395212.95249545
"1808",1086,"Wolschheim","Saverne",386037.61528454,5395662.49760385
"1809",1087,"Lochweiler","Saverne",383455.694775891,5394922.6758421
"1810",1088,"Kleingöft","Saverne",385473.405954282,5394344.03072932
"1811",1089,"Westhausen (Westhouse-Marmoutier)","Saverne",385892.496069953,5393701.65372013
"1812",1090,"Knörsheim","Saverne",386682.467205485,5393115.19748056
"1813",1091,"Landersheim","Saverne",389355.136544631,5394110.47935875
"1814",1092,"Tal bei Maursmünster (Marmoutier)","Saverne",378750.361645341,5395715.19524628
"1815",1093,"Maursmünster","Saverne",380858.320317309,5394322.23764353
"1816",1094,"Reutenburg","Saverne",382709.075027775,5393681.6472937
"1817",1095,"Dimbstal","Saverne",379209.861773399,5392371.35969386
"1818",1096,"Zehnacker","Saverne",385949.857196198,5392066.96386122
"1819",1097,"Hägen","Saverne",377847.604788851,5397018.10236553
"1820",1098,"Waldolwisheim","Saverne",385016.991145565,5398903.71297667
"1821",1144,"Birkenwald","Saverne",378130.105101709,5390842.26442364
"1822",1145,"Salental","Saverne",380019.552284366,5391763.5087057
"1823",1146,"Maursmünster (Marmoutier)","Saverne",380858.320317309,5394322.23764353
"1824",1147,"Singrist","Saverne",381288.784716232,5392082.37986078
"1825",1148,"Jettersweiler","Saverne",383294.564309107,5392022.54730075
"1826",1149,"Krastatt","Saverne",384126.871260893,5390667.56806295
"1827",1150,"Rangen","Saverne",387984.943941385,5391484.46879249
"1828",1151,"Hohengöft","Saverne",387567.108736421,5390995.76066032
"1829",1161,"Allenweiler","Saverne",380545.227745506,5390435.65649347
"1830",1162,"Hengweiler","Saverne",377246.412559743,5391937.97586548
"1831",254,"Elsenheim","Sélestat-Erstein",388554.850019308,5335317.65917761
"1832",257,"Marckolsheim","Sélestat-Erstein",391878.325066051,5335939.85465293
"1833",866,"Oberehnheim (Obernai)","Sélestat-Erstein",388007.695177745,5368782.26412204
"1834",867,"Bernhardsweiler ( Bernardvillé)","Sélestat-Erstein",381506.236920954,5358335.38412454
"1835",871,"Heiligenstein","Sélestat-Erstein",385451.500776734,5363900.83045917
"1836",872,"Burgheim (Bourgheim)","Sélestat-Erstein",388325.566876364,5364012.46925444
"1837",873,"Goxweiler (Goxwiller)","Sélestat-Erstein",387887.722120024,5365524.44639043
"1838",876,"Innenheim","Sélestat-Erstein",394614.261955274,5372462.47416866
"1839",878,"Krautergersheim","Sélestat-Erstein",393987.587898601,5370215.9234711
"1840",879,"Meistratzheim","Sélestat-Erstein",392333.006771399,5367183.87848546
"1841",880,"Niederehnheim (Niedernai)","Sélestat-Erstein",390396.518322012,5367722.52077575
"1842",881,"Walf (Valff))","Sélestat-Erstein",390552.722066363,5364208.07097061
"1843",882,"Bolsenheim","Sélestat-Erstein",397150.708827703,5363931.01600115
"1844",883,"Schäfersheim (Schaeffersheim)","Sélestat-Erstein",397907.60911768,5364863.52330367
"1845",884,"Erstein","Sélestat-Erstein",401077.514415342,5363968.94601663
"1846",885,"Limersheim","Sélestat-Erstein",399886.478890323,5367720.13694051
"1847",890,"Hipsheim","Sélestat-Erstein",401871.908766251,5369065.16376966
"1848",911,"Le Hohwald","Sélestat-Erstein",376405.516469045,5362484.07634807
"1849",912,"Breitenbach","Sélestat-Erstein",373502.128189294,5358294.61450324
"1850",913,"Meisengott (Maisonsgoutte)","Sélestat-Erstein",371353.349627379,5357026.25258842
"1851",914,"St. Martin (Saint-Martin)","Sélestat-Erstein",373267.247580914,5356668.51403878
"1852",915,"Erlenbach (Albé)","Sélestat-Erstein",375423.035551298,5357292.46861485
"1853",916,"Weiler (Villé)","Sélestat-Erstein",374233.781134156,5355764.08850956
"1854",917,"Bassenberg (Bassemberg)","Sélestat-Erstein",372937.057269327,5355028.98468678
"1855",918,"Triembach (Triembach-Au-Val)","Sélestat-Erstein",375787.537186532,5355185.02240983
"1856",919,"Gertweiler (Gertwiller)","Sélestat-Erstein",386628.460888771,5363127.71329285
"1857",920,"Barr","Sélestat-Erstein",385470.446769907,5362640.61406727
"1858",921,"Barr","Sélestat-Erstein",385470.446769907,5362640.61406727
"1859",922,"Barr","Sélestat-Erstein",385470.446769907,5362640.61406727
"1860",923,"Mittelbergheim","Sélestat-Erstein",384712.638518721,5361490.65492248
"1861",924,"Eichhofen (Eichhoffen)","Sélestat-Erstein",384697.369426211,5360156.63066553
"1862",925,"Andlau","Sélestat-Erstein",382836.22392415,5360452.73893806
"1863",926,"Bernhardsweiler ( Bernardvillé)","Sélestat-Erstein",381506.236920954,5358335.38412454
"1864",927,"Reichsfeld","Sélestat-Erstein",380479.790845048,5358253.49155019
"1865",928,"Zellweiler (Zellwiller)","Sélestat-Erstein",388812.790265051,5361607.81002009
"1866",929,"Stotzheim","Sélestat-Erstein",388070.543985255,5359453.05462186
"1867",930,"St. Peter (Saint-Pierre)","Sélestat-Erstein",386731.201813941,5359857.68925579
"1868",931,"Epfig","Sélestat-Erstein",386329.030234806,5357232.68313251
"1869",932,"Epfig","Sélestat-Erstein",386329.030234806,5357232.68313251
"1870",933,"Ittersweiler (Itterswiller)","Sélestat-Erstein",383875.595425402,5357930.59380467
"1871",934,"Nothalten","Sélestat-Erstein",382909.063636155,5356442.64111922
"1872",935,"Blienschweiler (Blienschwiller)","Sélestat-Erstein",382804.664274281,5355441.81561719
"1873",936,"Uttenheim","Sélestat-Erstein",396140.200334019,5362906.5119719
"1874",937,"Westhausen (Westhouse)","Sélestat-Erstein",395522.151140029,5361302.31714272
"1875",938,"Kerzfeld (Kertzfeld)","Sélestat-Erstein",394315.21884617,5359275.48912436
"1876",939,"Benfeld","Sélestat-Erstein",395866.338206468,5358673.08821328
