gid,center:Lon,center:Lat
588844,2347987.818,7257445.569
588819,2347987.818,6868219.919
588745,2347987.818,5813800.436
588795,2347987.818,6511477.481
588770,2347987.818,6155518.469
588845,2347987.818,7273420.332
588820,2347987.818,6883429.701
588746,2347987.818,5827215.347
588796,2347987.818,6526035.972
588771,2347987.818,6169472.607
588846,2347987.818,7289427.865
588821,2347987.818,6898668.167
588747,2347987.818,5840650.781
588797,2347987.818,6540620.009
588772,2347987.818,6183449.623
588847,2347987.818,7305468.247
588822,2347987.818,6913935.696
588748,2347987.818,5854106.752
588798,2347987.818,6555229.944
588773,2347987.818,6197449.482
588848,2347987.818,7321541.485
588823,2347987.818,6929232.346
588749,2347987.818,5867583.216
588799,2347987.818,6569865.814
588774,2347987.818,6211472.509
588849,2347987.818,7337648.002
588824,2347987.818,6944558.105
588750,2347987.818,5881080.478
588800,2347987.818,6584527.598
588775,2347987.818,6225518.73
588850,2347987.818,7353787.878
588825,2347987.818,6959913.361
588751,2347987.818,5894598.553
588801,2347987.818,6599215.649
588776,2347987.818,6239588.111
588851,2347987.818,7369961.122
588826,2347987.818,6975298.17
588752,2347987.818,5908137.398
588802,2347987.818,6613930.008
588777,2347987.818,6253680.98
588852,2347987.818,7386168.165
588827,2347987.818,6990712.525
588753,2347987.818,5921697.319
588803,2347987.818,6628670.654
588778,2347987.818,6267797.365
588853,2347987.818,7402409.087
588828,2347987.818,7006156.815
588754,2347987.818,5935278.334
588804,2347987.818,6643437.944
588779,2347987.818,6281937.232
588854,2347987.818,7418683.903
588829,2347987.818,7021631.102
588755,2347987.818,5948880.399
588805,2347987.818,6658231.921
588780,2347987.818,6296100.913
588855,2347987.818,7434993.046
588830,2347987.818,7037135.38
588756,2347987.818,5962503.825
588806,2347987.818,6673052.565
588781,2347987.818,6310288.437
588856,2347987.818,7451336.602
588831,2347987.818,7052670.042
588757,2347987.818,5976148.628
588807,2347987.818,6687900.238
588782,2347987.818,6324499.772
588857,2347987.818,7467714.587
588832,2347987.818,7068235.152
588758,2347987.818,5989814.769
588808,2347987.818,6702774.984
588783,2347987.818,6338735.253
588858,2347987.818,7484127.44
588833,2347987.818,7083830.705
588759,2347987.818,6003502.559
588809,2347987.818,6717676.785
588784,2347987.818,6352994.91
588859,2347987.818,7500575.249
588834,2347987.818,7099457.102
588760,2347987.818,6017212.016
588810,2347987.818,6732606.006
588785,2347987.818,6367278.713
588860,2347987.818,7517058.035
588835,2347987.818,7115114.407
588761,2347987.818,6030943.101
588811,2347987.818,6747562.694
588786,2347987.818,6381586.999
588861,2347987.818,7533576.241
588836,2347987.818,7130802.619
588612,2329434.534,5707205.157
588662,2329434.534,6395919.801
588637,2329434.534,6044696.128
588712,2329434.534,7146522.141
588687,2329434.534,6762546.833
588613,2329434.534,5720459.957
588663,2329434.534,6410277.089
588638,2329434.534,6058471.118
588713,2329434.534,7162273.041
588688,2329434.534,6777558.791
588614,2329434.534,5733734.494
588664,2329434.534,6424659.204
588639,2329434.534,6072268.031
588714,2329434.534,7178055.321
588689,2329434.534,6792598.617
588615,2329434.534,5747028.722
588665,2329434.534,6439066.18
588640,2329434.534,6086087.186
588715,2329434.534,7193869.388
588690,2329434.534,6807666.296
588616,2329434.534,5760342.938
588666,2329434.534,6453497.989
588641,2329434.534,6099928.603
588716,2329434.534,7209715.313
588691,2329434.534,6822762.201
588617,2329434.534,5773677.154
588667,2329434.534,6467954.976
588642,2329434.534,6113792.244
588717,2329434.534,7225593.1
588692,2329434.534,6837886.384
588618,2329434.534,5787031.324
588668,2329434.534,6482437.175
588643,2329434.534,6127678.43
588718,2329434.534,7241503.161
588693,2329434.534,6853038.831
588619,2329434.534,5800405.747
588669,2329434.534,6496944.561
588644,2329434.534,6141587.184
588719,2329434.534,7257445.569
588694,2329434.534,6868219.919
588620,2329434.534,5813800.436
588670,2329434.534,6511477.481
588645,2329434.534,6155518.469
588720,2329434.534,7273420.332
588695,2329434.534,6883429.701
588621,2329434.534,5827215.347
588671,2329434.534,6526035.972
588646,2329434.534,6169472.607
588721,2329434.534,7289427.865
588696,2329434.534,6898668.167
588622,2329434.534,5840650.781
588672,2329434.534,6540620.009
588647,2329434.534,6183449.623
588722,2329434.534,7305468.247
588697,2329434.534,6913935.696
588623,2329434.534,5854106.752
588673,2329434.534,6555229.944
588648,2329434.534,6197449.482
588723,2329434.534,7321541.485
588698,2329434.534,6929232.346
588624,2329434.534,5867583.216
588674,2329434.534,6569865.814
588649,2329434.534,6211472.509
588724,2329434.534,7337648.002
588699,2329434.534,6944558.105
588625,2329434.534,5881080.478
588675,2329434.534,6584527.598
588650,2329434.534,6225518.73
588725,2329434.534,7353787.878
588700,2329434.534,6959913.361
588626,2329434.534,5894598.553
588676,2329434.534,6599215.649
588651,2329434.534,6239588.111
588726,2329434.534,7369961.122
588701,2329434.534,6975298.17
588627,2329434.534,5908137.398
588677,2329434.534,6613930.008
588652,2329434.534,6253680.98
588727,2329434.534,7386168.165
588702,2329434.534,6990712.525
588628,2329434.534,5921697.319
588678,2329434.534,6628670.654
588653,2329434.534,6267797.365
588728,2329434.534,7402409.087
588703,2329434.534,7006156.815
588629,2329434.534,5935278.334
588679,2329434.534,6643437.944
588654,2329434.534,6281937.232
588729,2329434.534,7418683.903
588704,2329434.534,7021631.102
588630,2329434.534,5948880.399
588680,2329434.534,6658231.921
588655,2329434.534,6296100.913
588730,2329434.534,7434993.046
588705,2329434.534,7037135.38
588631,2329434.534,5962503.825
588681,2329434.534,6673052.565
588656,2329434.534,6310288.437
588731,2329434.534,7451336.602
588706,2329434.534,7052670.042
588632,2329434.534,5976148.628
588682,2329434.534,6687900.238
588657,2329434.534,6324499.772
588732,2329434.534,7467714.587
588707,2329434.534,7068235.152
588633,2329434.534,5989814.769
588683,2329434.534,6702774.984
588658,2329434.534,6338735.253
588733,2329434.534,7484127.44
588708,2329434.534,7083830.705
588634,2329434.534,6003502.559
588684,2329434.534,6717676.785
588659,2329434.534,6352994.91
588734,2329434.534,7500575.249
588709,2329434.534,7099457.102
588635,2329434.534,6017212.016
588685,2329434.534,6732606.006
588660,2329434.534,6367278.713
588735,2329434.534,7517058.035
588710,2329434.534,7115114.407
588636,2329434.534,6030943.101
588686,2329434.534,6747562.694
588661,2329434.534,6381586.999
588736,2329434.534,7533576.241
588711,2329434.534,7130802.619
588487,2310881.303,5707205.157
588537,2310881.303,6395919.801
588512,2310881.303,6044696.128
588587,2310881.303,7146522.141
588562,2310881.303,6762546.833
588488,2310881.303,5720459.957
588538,2310881.303,6410277.089
588513,2310881.303,6058471.118
588588,2310881.303,7162273.041
588563,2310881.303,6777558.791
588489,2310881.303,5733734.494
588539,2310881.303,6424659.204
588514,2310881.303,6072268.031
588589,2310881.303,7178055.321
588564,2310881.303,6792598.617
588490,2310881.303,5747028.722
588540,2310881.303,6439066.18
588515,2310881.303,6086087.186
588590,2310881.303,7193869.388
588565,2310881.303,6807666.296
588491,2310881.303,5760342.938
588541,2310881.303,6453497.989
588516,2310881.303,6099928.603
588591,2310881.303,7209715.313
588566,2310881.303,6822762.201
588492,2310881.303,5773677.154
588542,2310881.303,6467954.976
588517,2310881.303,6113792.244
588592,2310881.303,7225593.1
588567,2310881.303,6837886.384
588493,2310881.303,5787031.324
588543,2310881.303,6482437.175
588518,2310881.303,6127678.43
588593,2310881.303,7241503.161
588568,2310881.303,6853038.831
588494,2310881.303,5800405.747
588544,2310881.303,6496944.561
588519,2310881.303,6141587.184
588594,2310881.303,7257445.569
588569,2310881.303,6868219.919
588495,2310881.303,5813800.436
588545,2310881.303,6511477.481
588520,2310881.303,6155518.469
588595,2310881.303,7273420.332
588570,2310881.303,6883429.701
588496,2310881.303,5827215.347
588546,2310881.303,6526035.972
588521,2310881.303,6169472.607
588596,2310881.303,7289427.865
588571,2310881.303,6898668.167
588497,2310881.303,5840650.781
588547,2310881.303,6540620.009
588522,2310881.303,6183449.623
588597,2310881.303,7305468.247
588572,2310881.303,6913935.696
588498,2310881.303,5854106.752
588548,2310881.303,6555229.944
588523,2310881.303,6197449.482
588598,2310881.303,7321541.485
588573,2310881.303,6929232.346
588499,2310881.303,5867583.216
588549,2310881.303,6569865.814
588524,2310881.303,6211472.509
588599,2310881.303,7337648.002
588574,2310881.303,6944558.105
588500,2310881.303,5881080.478
588550,2310881.303,6584527.598
588525,2310881.303,6225518.73
588600,2310881.303,7353787.878
588575,2310881.303,6959913.361
588501,2310881.303,5894598.553
588551,2310881.303,6599215.649
588526,2310881.303,6239588.111
588601,2310881.303,7369961.122
588576,2310881.303,6975298.17
588502,2310881.303,5908137.398
588552,2310881.303,6613930.008
588527,2310881.303,6253680.98
588602,2310881.303,7386168.165
588577,2310881.303,6990712.525
588503,2310881.303,5921697.319
588553,2310881.303,6628670.654
588528,2310881.303,6267797.365
588603,2310881.303,7402409.087
588578,2310881.303,7006156.815
588504,2310881.303,5935278.334
588554,2310881.303,6643437.944
588529,2310881.303,6281937.232
588604,2310881.303,7418683.903
588579,2310881.303,7021631.102
588505,2310881.303,5948880.399
588555,2310881.303,6658231.921
588530,2310881.303,6296100.913
588605,2310881.303,7434993.046
588580,2310881.303,7037135.38
588506,2310881.303,5962503.825
588556,2310881.303,6673052.565
588531,2310881.303,6310288.437
588606,2310881.303,7451336.602
588581,2310881.303,7052670.042
588507,2310881.303,5976148.628
588557,2310881.303,6687900.238
588532,2310881.303,6324499.772
588607,2310881.303,7467714.587
588582,2310881.303,7068235.152
588508,2310881.303,5989814.769
588558,2310881.303,6702774.984
588533,2310881.303,6338735.253
588608,2310881.303,7484127.44
588583,2310881.303,7083830.705
588509,2310881.303,6003502.559
588559,2310881.303,6717676.785
588534,2310881.303,6352994.91
588609,2310881.303,7500575.249
588584,2310881.303,7099457.102
588510,2310881.303,6017212.016
588560,2310881.303,6732606.006
588535,2310881.303,6367278.713
588610,2310881.303,7517058.035
588585,2310881.303,7115114.407
588511,2310881.303,6030943.101
588561,2310881.303,6747562.694
588536,2310881.303,6381586.999
588611,2310881.303,7533576.241
588586,2310881.303,7130802.619
588362,2292328.072,5707205.157
588412,2292328.072,6395919.801
588387,2292328.072,6044696.128
588462,2292328.072,7146522.141
588437,2292328.072,6762546.833
588363,2292328.072,5720459.957
588413,2292328.072,6410277.089
588388,2292328.072,6058471.118
588463,2292328.072,7162273.041
588438,2292328.072,6777558.791
588364,2292328.072,5733734.494
588414,2292328.072,6424659.204
588389,2292328.072,6072268.031
588464,2292328.072,7178055.321
588439,2292328.072,6792598.617
588365,2292328.072,5747028.722
588415,2292328.072,6439066.18
588390,2292328.072,6086087.186
588465,2292328.072,7193869.388
588440,2292328.072,6807666.296
588366,2292328.072,5760342.938
588416,2292328.072,6453497.989
588391,2292328.072,6099928.603
588466,2292328.072,7209715.313
588441,2292328.072,6822762.201
588367,2292328.072,5773677.154
588417,2292328.072,6467954.976
588392,2292328.072,6113792.244
588467,2292328.072,7225593.1
588442,2292328.072,6837886.384
588368,2292328.072,5787031.324
588418,2292328.072,6482437.175
588393,2292328.072,6127678.43
588468,2292328.072,7241503.161
588443,2292328.072,6853038.831
588369,2292328.072,5800405.747
588419,2292328.072,6496944.561
588394,2292328.072,6141587.184
588469,2292328.072,7257445.569
588444,2292328.072,6868219.919
588370,2292328.072,5813800.436
588420,2292328.072,6511477.481
588395,2292328.072,6155518.469
588470,2292328.072,7273420.332
588445,2292328.072,6883429.701
588371,2292328.072,5827215.347
588421,2292328.072,6526035.972
588396,2292328.072,6169472.607
588471,2292328.072,7289427.865
588446,2292328.072,6898668.167
588372,2292328.072,5840650.781
588422,2292328.072,6540620.009
588397,2292328.072,6183449.623
588472,2292328.072,7305468.247
588447,2292328.072,6913935.696
588373,2292328.072,5854106.752
588423,2292328.072,6555229.944
588398,2292328.072,6197449.482
588473,2292328.072,7321541.485
588448,2292328.072,6929232.346
588374,2292328.072,5867583.216
588424,2292328.072,6569865.814
588399,2292328.072,6211472.509
588474,2292328.072,7337648.002
588449,2292328.072,6944558.105
588375,2292328.072,5881080.478
588425,2292328.072,6584527.598
588400,2292328.072,6225518.73
588475,2292328.072,7353787.878
588450,2292328.072,6959913.361
588376,2292328.072,5894598.553
588426,2292328.072,6599215.649
588401,2292328.072,6239588.111
588476,2292328.072,7369961.122
588451,2292328.072,6975298.17
588377,2292328.072,5908137.398
588427,2292328.072,6613930.008
588402,2292328.072,6253680.98
588477,2292328.072,7386168.165
588452,2292328.072,6990712.525
588378,2292328.072,5921697.319
588428,2292328.072,6628670.654
588403,2292328.072,6267797.365
588478,2292328.072,7402409.087
588453,2292328.072,7006156.815
588379,2292328.072,5935278.334
588429,2292328.072,6643437.944
588404,2292328.072,6281937.232
588479,2292328.072,7418683.903
588454,2292328.072,7021631.102
588380,2292328.072,5948880.399
588430,2292328.072,6658231.921
588405,2292328.072,6296100.913
588480,2292328.072,7434993.046
588455,2292328.072,7037135.38
588381,2292328.072,5962503.825
588431,2292328.072,6673052.565
588406,2292328.072,6310288.437
588481,2292328.072,7451336.602
588456,2292328.072,7052670.042
588382,2292328.072,5976148.628
588432,2292328.072,6687900.238
588407,2292328.072,6324499.772
588482,2292328.072,7467714.587
588457,2292328.072,7068235.152
588383,2292328.072,5989814.769
588433,2292328.072,6702774.984
588408,2292328.072,6338735.253
588483,2292328.072,7484127.44
588458,2292328.072,7083830.705
588384,2292328.072,6003502.559
588434,2292328.072,6717676.785
588409,2292328.072,6352994.91
588484,2292328.072,7500575.249
588459,2292328.072,7099457.102
588385,2292328.072,6017212.016
588435,2292328.072,6732606.006
588410,2292328.072,6367278.713
588485,2292328.072,7517058.035
588460,2292328.072,7115114.407
588386,2292328.072,6030943.101
588436,2292328.072,6747562.694
588411,2292328.072,6381586.999
588486,2292328.072,7533576.241
588461,2292328.072,7130802.619
578112,770961.6495,5707205.157
578162,770961.6495,6395919.801
578137,770961.6495,6044696.128
578212,770961.6495,7146522.141
578187,770961.6495,6762546.833
578113,770961.6495,5720459.957
578163,770961.6495,6410277.089
578138,770961.6495,6058471.118
578213,770961.6495,7162273.041
578188,770961.6495,6777558.791
578114,770961.6495,5733734.494
578164,770961.6495,6424659.204
578139,770961.6495,6072268.031
578214,770961.6495,7178055.321
578189,770961.6495,6792598.617
578115,770961.6495,5747028.722
578165,770961.6495,6439066.18
578140,770961.6495,6086087.186
578215,770961.6495,7193869.388
578190,770961.6495,6807666.296
578116,770961.6495,5760342.938
578166,770961.6495,6453497.989
578141,770961.6495,6099928.603
578216,770961.6495,7209715.313
578191,770961.6495,6822762.201
578117,770961.6495,5773677.154
578167,770961.6495,6467954.976
578142,770961.6495,6113792.244
578217,770961.6495,7225593.1
578192,770961.6495,6837886.384
578118,770961.6495,5787031.324
578168,770961.6495,6482437.175
578143,770961.6495,6127678.43
578218,770961.6495,7241503.161
578193,770961.6495,6853038.831
578119,770961.6495,5800405.747
578169,770961.6495,6496944.561
578144,770961.6495,6141587.184
578219,770961.6495,7257445.569
578194,770961.6495,6868219.919
578120,770961.6495,5813800.436
578170,770961.6495,6511477.481
578145,770961.6495,6155518.469
578220,770961.6495,7273420.332
578195,770961.6495,6883429.701
578121,770961.6495,5827215.347
578171,770961.6495,6526035.972
578146,770961.6495,6169472.607
578221,770961.6495,7289427.865
578196,770961.6495,6898668.167
578122,770961.6495,5840650.781
578172,770961.6495,6540620.009
578147,770961.6495,6183449.623
578222,770961.6495,7305468.247
578197,770961.6495,6913935.696
578123,770961.6495,5854106.752
578173,770961.6495,6555229.944
578148,770961.6495,6197449.482
578223,770961.6495,7321541.485
578198,770961.6495,6929232.346
578124,770961.6495,5867583.216
578174,770961.6495,6569865.814
578149,770961.6495,6211472.509
578224,770961.6495,7337648.002
578199,770961.6495,6944558.105
578125,770961.6495,5881080.478
578175,770961.6495,6584527.598
578150,770961.6495,6225518.73
578225,770961.6495,7353787.878
578200,770961.6495,6959913.361
578126,770961.6495,5894598.553
578176,770961.6495,6599215.649
578151,770961.6495,6239588.111
578226,770961.6495,7369961.122
578201,770961.6495,6975298.17
578127,770961.6495,5908137.398
578177,770961.6495,6613930.008
578152,770961.6495,6253680.98
578227,770961.6495,7386168.165
578202,770961.6495,6990712.525
